essay_id,sentence,dep_---,dep_IDF,dep_MOD,dep_OBJ,dep_PRD,dep_SBJ,dep_TMZ,dep_TPC,pos_ADJ,pos_ADP,pos_ADV,pos_AUX,pos_CCONJ,pos_DET,pos_INTJ,pos_NOUN,pos_NUM,pos_PART,pos_PRON,pos_PROPN,pos_PUNCT,pos_SCONJ,pos_VERB,pos_X,depPOS_---(ADJ),depPOS_---(ADP),depPOS_---(ADV),depPOS_---(CCONJ),depPOS_---(DET),depPOS_---(NOUN),depPOS_---(PRON),depPOS_---(PROPN),depPOS_---(PUNCT),depPOS_---(SCONJ),depPOS_---(VERB),depPOS_IDF(ADJ),depPOS_IDF(ADP),depPOS_IDF(ADV),depPOS_IDF(DET),depPOS_IDF(NOUN),depPOS_IDF(NUM),depPOS_IDF(PRON),depPOS_IDF(PROPN),depPOS_IDF(SCONJ),depPOS_IDF(VERB),depPOS_MOD(ADJ),depPOS_MOD(ADP),depPOS_MOD(ADV),depPOS_MOD(AUX),depPOS_MOD(CCONJ),depPOS_MOD(DET),depPOS_MOD(INTJ),depPOS_MOD(NOUN),depPOS_MOD(NUM),depPOS_MOD(PART),depPOS_MOD(PRON),depPOS_MOD(PROPN),depPOS_MOD(PUNCT),depPOS_MOD(SCONJ),depPOS_MOD(VERB),depPOS_MOD(X),depPOS_OBJ(ADJ),depPOS_OBJ(ADP),depPOS_OBJ(ADV),depPOS_OBJ(CCONJ),depPOS_OBJ(DET),depPOS_OBJ(INTJ),depPOS_OBJ(NOUN),depPOS_OBJ(NUM),depPOS_OBJ(PART),depPOS_OBJ(PRON),depPOS_OBJ(PROPN),depPOS_OBJ(SCONJ),depPOS_OBJ(VERB),depPOS_PRD(ADJ),depPOS_PRD(ADP),depPOS_PRD(ADV),depPOS_PRD(CCONJ),depPOS_PRD(NOUN),depPOS_PRD(NUM),depPOS_PRD(PRON),depPOS_PRD(PROPN),depPOS_PRD(SCONJ),depPOS_PRD(VERB),depPOS_PRD(X),depPOS_SBJ(ADJ),depPOS_SBJ(DET),depPOS_SBJ(NOUN),depPOS_SBJ(NUM),depPOS_SBJ(PRON),depPOS_SBJ(PROPN),depPOS_SBJ(SCONJ),depPOS_SBJ(VERB),depPOS_TMZ(NOUN),depPOS_TPC(ADJ),depPOS_TPC(ADP),depPOS_TPC(DET),depPOS_TPC(NOUN),depPOS_TPC(PRON),depPOS_TPC(PROPN)
AR-030-87953-4,لدى التواصل الاجتماعي تأثير قوي لدى الشعب و+ أصبحنا لا يمكن +نا العيش ب+ دون +ه حيث أصبح جميع الناس من كل النواحي لدى +هم هاتف محمول و+ إلكترونيات و+ من +ها الأكثر .,1,6,13,7,2,5,0,0,5,3,1,0,3,0,0,13,0,1,4,0,1,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,3,2,1,0,3,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,0,2,0,0,2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0
AR-030-89249-1,"يعتبر التسامح النوعية الجيدة و+ من الضروري ل +نا ك+ مجتمع , و+ في هذا المجتمع يبدو أن معدل التسامح انخفض مع مرور الأيام , الناس لا يحبون رأي الآخرين و+ حتى في تفكير +هم , يجب تطوير التسامح في مجتمع +نا , حاليا أعط فرصة ل+ الآخرين ل+ تطوير أنفس +هم .",1,9,24,13,1,5,0,0,5,8,0,0,3,1,0,18,0,2,4,0,5,1,6,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,5,0,3,0,0,0,2,6,0,0,3,1,0,2,0,2,0,0,5,0,3,0,2,2,0,0,0,0,7,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0
AR-030-89249-2,"التسامح هو الشيء الرئيسي في التعليم ل+ أي شخص , التفكير ب+ ما يفعلون +ه يخلق صراعات بين +هم و+ النقاشات في الأشياء الصغيرة ليس ل +ها ضرورة , التسامح يجب أن يكون ل +نا واجبا ف+ هو يمثل شخصية +ك و+ أسلوب +ك و+ هذا السلوك لا يخلق شخصا مثاليا بل يحفز الآخرين أيضا على التسامح مع الآخرين , يجب أن يأخذ دورا كبيرا في مجتمع +نا ل+ هذه الأسباب .",1,6,31,22,2,9,0,1,6,9,1,0,5,2,0,21,0,1,11,0,4,2,10,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,4,0,0,0,4,7,1,0,5,2,0,2,0,1,1,0,4,0,4,0,1,0,0,0,0,0,10,0,0,5,0,0,6,0,2,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,2,0,0,0,0,0,1,0,0
AR-030-89881-1,في عصر +نا هذا أصبح التواصل الاجتماعي شيئا أساسيا نستخدم +ه ب+ شكل يومي .,1,1,8,3,1,1,0,0,3,2,0,0,0,1,0,4,0,0,2,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,3,2,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
AR-030-89881-2,ل+ التواصل الاجتماعي الكثير من الإيجابيات و+ السلبيات التي أثرت على حياة +نا ب+ شكل ملحوظ .,1,1,9,5,0,1,0,0,3,4,0,0,1,0,0,5,0,0,2,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,3,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR-030-89881-3,من إيجابيات التواصل الاجتماعي أن +ه عمل على تسهيل التواصل بين البشر و+ جعلنا نتعلم و+ نتعرف على ثقافات مختلفة .,1,3,8,6,1,2,0,0,2,3,0,0,2,0,0,7,0,0,1,0,1,1,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,2,0,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
AR-030-90528-1,التواصل الاجتماعي ل +ه إثر جدا كبير في مجتمع +نا الحالي .,1,1,6,2,0,1,0,1,3,2,0,0,0,0,0,4,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
AR-030-90528-2,"الأنترنت غير الإنسان ب+ شكل غير طبيعي , و+ في رأي +ي غير الإنسان ل+ الأسوأ ل+ أن +ه مشغول طوال اليوم يتواصل مع الناس و+ لم يكن لدى +ه أي وقت فراغ ل+ يجلس مع أهل +ه و+ عائلة +ه .",1,12,16,8,2,3,0,0,3,5,0,0,3,0,0,16,0,1,6,1,2,1,4,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,7,0,4,0,0,0,0,5,0,0,3,0,0,4,0,1,0,0,2,0,1,0,1,0,0,0,0,0,4,0,0,0,0,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0
AR-030-90528-3,"لم أنكر في +ه إيجابيات كثيرة مثل تمكن الإنسان من التواصل مع فرد خارج الدولة و+ ممكن أيضا أن يبحث عن معلومات في "" جوجل "" ل+ يساعد +ه في مثلا واجب .",1,5,16,10,0,1,0,0,2,6,1,0,1,0,0,12,0,1,2,1,3,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,1,6,1,0,1,0,0,3,0,1,0,0,3,0,0,0,1,0,0,0,0,0,4,0,0,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
AR-030-90528-4,"المجتمع تحسن ب+ سبب التواصل الاجتماعي في التكنولوجيا الذي ساعد في تطور الدولة و+ العالم , و+ الفرد يريد أن يطور مجتمع +ه و+ ل+ يطور مجتمع يحتاج إلى التواصل الاجتماعي ل+ كي يعرف المجتمع إلى أي حد مطور ل+ يعمل شيئا جديدا و+ غير مألوف ل+ أن ب+ هذه الطريقة المجتمع س+ يتطور إلى الأفضل .",1,5,25,22,0,4,0,0,6,10,0,1,4,1,0,17,0,1,3,0,2,3,9,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3,0,1,0,0,0,4,10,0,1,4,1,0,0,0,0,1,0,2,0,2,0,1,0,0,0,0,0,10,0,1,1,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
AR-030-90528-5,"في +ه طرف ثان ل+ التواصل الاجتماعي مثل "" انستجرام "" و "" تويتر "" و "" سنابتشات "" , هذه البرامج يستخدمون +ها ل+ يتواصلوا مع أصدقاء +هم و+ أحباء +هم و+ ممكن أن يرسلوا صورا أو فيديو ل+ بعض +هم ل+ يعرفوا أخبار بعض .",1,6,23,14,0,3,0,0,3,3,0,0,5,1,0,12,0,2,5,3,8,1,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,1,0,0,2,2,0,0,5,1,0,2,0,2,0,0,8,0,1,0,1,0,0,0,0,0,6,0,0,2,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0
AR-030-90528-6,هذا الشيء جيد إذا استخدموا +ه ب+ الطريقة الصحيحة و+ إذا استخدموا +ه ب+ طريقة خاطئة س+ يفسد المجتمع ب+ شكل كبير و+ خاطئ .,1,0,13,10,0,1,0,0,5,3,0,1,2,1,0,5,0,0,2,0,1,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,1,2,1,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,4,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
AR-030-92524-1,خلق الله تعالى هذه الأمم و+ الشعوب ل+ التعارف و+ التفاهم و+ التصالح مع بعض +هم البعض .,1,2,9,5,0,1,0,0,0,1,0,0,3,1,0,8,0,0,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,3,1,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
AR-030-92524-2,"التسامح شيء مهم في حياة +نا اليومية و+ الدينية , و+ ل+ التسامح العديد من الفوائد من +ها تعريف الناس على بعض +هم البعض و+ على الثقافات و+ الحضارات و+ العلوم الموجودة لدى الآخرين .",1,5,15,11,0,3,0,0,6,6,0,0,5,0,0,13,0,0,3,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,0,2,0,0,0,3,4,0,0,5,0,0,1,0,0,0,0,2,0,0,0,1,2,0,0,0,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0
AR-030-92524-3,و+ قد يتسبب التسامح ب+ شعور الأمن و+ الأمان .,1,1,5,2,0,1,0,0,0,1,0,1,2,0,0,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
AR-030-92524-4,يعتقد الكثير من الناس أن التطور هو استخدام كل ما هو جديد أو حديث و+ لكن مفهوم التطور هو استكشاف أشياء موجودة قديمة تنفع ل+ المستقبل و+ القيام ب+ إعادة صناعة +ها ل+ كي تبقى صامدة .,1,6,15,8,3,4,0,0,6,4,0,0,4,0,0,12,0,0,5,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,2,0,0,0,3,4,0,0,4,0,0,0,0,0,2,0,1,0,1,0,1,0,0,0,0,0,4,0,0,0,0,2,1,1,0,0,0,2,0,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0
AR-030-92524-5,"التطور الحضاري في دولة الإمارات بدأ من اكتشاف المواهب الموجودة في أفراد المجتمع و+ تعزيز +هم في أظهار +ها ل+ الدولة ل+ الاستفادة من +ها , و+ من هذا الشيء بدأت دولة الإمارات ب+ التطور و+ مساعدة الدول الأخرى .",1,7,18,12,0,2,0,0,3,9,0,0,3,1,0,17,0,0,3,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,2,0,0,0,3,9,0,0,3,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,10,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
AR-030-92524-6,ما يتميز ب +ه العصر الحديث هو التقدم الكبير في تكنولوجيا الاتصال و+ التواصل .,1,1,8,3,0,1,0,1,2,2,0,0,1,0,0,5,0,0,3,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
AR-030-92524-7,ظهرت هذه الوسائل ك+ إنجاز حضاري استنتجت +ه العقول الذكية العملاقة .,1,0,7,2,0,2,0,0,3,1,0,0,0,1,0,3,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
AR-030-92524-8,ل+ قد أثرت التكنولوجيا على العالم ب+ أكمل +ه .,1,1,5,2,0,1,0,0,1,2,0,1,0,0,0,2,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
AR-030-92524-9,"لدى التكنولوجيا العديد من السلبيات و+ الإيجابيات و+ لكن الكثير من السلبيات على +نا أن لا نهمل +ها أو نتجاهل +ها , و+ إن +ها مدخل مناسب ل+ الأعداء ل+ تتبع الشباب و+ متابعة أنشطة +هم المختلفة .",1,4,15,13,1,3,0,1,4,5,0,0,7,0,0,11,0,1,5,0,2,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,2,4,0,0,6,0,0,0,0,1,0,0,2,0,0,0,0,1,0,1,0,0,6,0,0,3,0,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0
AR-030-92524-10,و+ إن التكنولوجيا مكان مناسب ل+ التخطيط ل+ نشر الجريمة و+ التطرف أحيانا .,1,1,7,3,1,1,0,0,1,2,0,0,3,0,0,7,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
AR-030-92800-1,يجب على كل فرد أن يساهم في التسامح و+ حث الآخرين على هذا التصرف الإيجابي .,1,2,7,5,0,1,0,0,2,3,0,0,1,1,0,5,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,3,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
AR-030-92800-2,على المجتمع أن يعزز من ثقافة التسامح في المجتمع من خلال اطلاع الناس على مدى أهمية هذا الشيء .,1,5,6,6,0,1,0,0,0,5,0,0,0,1,0,10,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
AR-030-92800-3,إن دولة الإمارات تشهد أكبر تطور حضاري لم تشهد مثل +ه من قبل .,1,3,6,3,0,1,0,0,2,1,0,0,1,0,0,5,0,1,1,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,2,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
AR-030-92800-4,و+ تتم وسائل التواصل الاجتماعي ب+ التأثير على الفرد و+ المجتمع .,1,1,6,3,0,1,0,0,1,2,0,0,2,0,0,5,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,2,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
AR-030-93360-1,"تسامحوا تسامحوا : لا شك كل إنسان يخطو على هذه الأرض قد مر من قبل ب+ مواقف كثيرة يقشعر ل+ بعض +ها البدن و+ بعض +ها قد يكون ب+ نظر +ه لا تغتفر , في حين أن البعض الآخر قد لا يلقي ل +ها بالا أو يرى أن +ها أتفه من أن تجعل +ه يتجاهل وجود شخص ما . . .",3,6,27,16,3,6,0,0,3,8,0,3,3,1,0,16,0,2,6,0,5,3,11,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,2,0,3,0,1,0,2,8,0,3,3,1,0,1,0,2,0,0,3,0,4,0,0,0,0,0,0,0,8,0,0,2,0,2,4,1,0,0,0,0,0,0,0,0,2,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0
AR-030-93360-2,"و+ هنا يأتي الأمر , ف+ تكون المعضلة في الشخص نفس +ه و+ في كيف س+ يختار ما س+ يتصرف ب +ه و+ ما إذا كان س+ يسامح أم لا .",1,1,17,8,2,2,0,0,0,3,2,3,5,0,0,4,0,1,3,0,2,2,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,3,5,0,0,1,0,0,0,0,2,2,2,0,0,1,1,0,0,0,1,0,1,2,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
AR-030-93360-3,"ل+ قد حث +نا الدين الإسلامي البليغ على ثقافة التسامح و+ رفع من شأن +ه , و+ لعل أول سبب يجعل +نا لا نتهاون في +ه هو أن القطيعة ل+ مدة تزيد عن ثلاثة أيام تضع +نا تحت خطر جسيم , و+ هو أن أعمال +نا لا ترفع و+ لا تقبل حتى تنهي هذه القطيعة , ف+ ب+ النسبة ل +ي هذا السبب أكثر من كاف حتى أسامح غير +ي .",1,7,32,22,3,6,0,0,6,8,0,1,6,2,0,15,1,4,10,0,4,4,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,3,0,0,0,3,8,0,1,5,2,0,1,0,4,1,0,4,1,2,0,2,0,0,1,0,0,6,1,0,5,0,2,5,0,0,0,0,0,0,0,0,1,2,0,1,0,4,0,1,0,0,0,0,0,0,0,0,0,0
AR-030-93360-4,"ف+ لو حاولنا أن نكون متسامحين يمكن +نا ب+ ذلك أن نكون قدوة ل+ غير +نا , كما أن نشر الوعي ب+ شأن هذا الأمر س+ يعزز من ثقافة التسامح في المجتمع خصيصا لو رأى الناس أن هذا الأمر و+ هو ( @ @ المسامحة ) أصبح شائعا في أحياء +هم س+ ينساقون خلف +ه لا شعوريا , ف+ من عاشر قوما أصبح مثل +هم .",1,7,28,17,7,5,0,1,3,6,0,2,4,3,0,17,0,1,7,0,7,6,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,4,0,0,0,1,6,0,2,4,2,0,3,0,1,0,0,7,1,1,0,0,0,0,0,1,0,6,0,0,1,0,4,5,2,0,0,0,2,0,0,0,0,3,0,0,0,3,0,1,0,1,0,0,0,0,0,0,1,0
AR-030-93360-5,"ختاما على +نا أن لا ننسى كم من الأخطاء التي ارتكبنا +ها في حياة +نا و+ التي ربما لا زلنا نستمر في ارتكاب +ها , و+ لكن يظل الله يسامح +نا على +ها , ف+ سامحوا من في الأرض . . .",2,2,20,14,2,2,0,0,0,6,2,0,4,0,0,5,0,2,9,1,5,1,7,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,5,1,0,4,0,0,1,0,2,1,0,4,0,2,0,0,0,1,0,0,0,4,0,0,6,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
AR-030-93360-6,يسامح +كم من في السماء .,1,0,2,2,0,1,0,0,0,1,0,0,0,0,0,1,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
AR-030-96339-1,"ما يتميز ب +ه العصر الحديث هو التقدم في التكنولوجيا , و+ صفات التواصل الاجتماعي متعددة في أنواع و+ أشكال التكنولوجيا المتطورة أكثر .",1,2,13,5,0,2,0,1,4,3,0,0,2,0,0,9,0,0,3,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,3,0,0,2,0,0,1,0,0,1,0,2,0,1,0,1,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0
AR-030-96339-2,توجد أضرار كبيرة في التواصل الاجتماعي و+ هي الانشغال عن أداء بعض الواجبات سواء الأسرية أو في جوانب أداء العمل الوظيفي المختلفة .,1,4,11,5,0,2,0,0,5,3,0,0,2,0,0,10,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,5,2,0,0,2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
AR-030-96339-3,"و+ يوجد ضرر كبير مثل أن +ه مدخل ل+ نشر ثقافة الانحلال الخلقي و+ الفساد المجتمعي و+ عدم الثقة و+ هو عبارة عن مجتمع مفتوح أمام كل المجتمعات , و+ تكون أحيانا في +ه فرصة قوية ل+ نشر الإشاعات و+ ترويج +ها .",1,9,18,9,2,4,0,0,5,4,0,0,6,0,0,19,0,0,4,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,0,1,0,1,0,5,3,0,0,6,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,7,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0
AR-030-96339-4,"و+ في مختلف جوانب الحياة و+ ليس فقط التواصل الاجتماعي توجد في +ه أضرار بل توجد في +ه فوائد كثيرة و+ من +ها تبادل الخبرات الحياتية في مجالات الحياة المتعددة و+ المعلومات الهامة من مصادر +ها التي توفر +ها من خلال تسجيلات الإعجاب و+ التابعة ل+ بعض +ها , و+ تفسح المجال أمام الإبداع في رسم اجتهادات فكرية و+ ثقافية و+ سياسية معينة .",1,10,31,19,0,3,0,0,11,9,1,0,9,0,0,20,0,1,7,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8,0,2,0,0,0,7,8,1,0,9,0,0,1,0,1,1,0,2,0,1,0,4,1,0,0,0,0,8,0,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
AR-030-96339-5,"و+ إن وسائل التواصل الاجتماعي هي منجزات حضارية عظيمة , و+ الإنسان وحد +ه الذي يملك طريقة الاستفادة من +ها .",1,3,11,3,1,2,0,0,3,1,0,0,3,0,0,7,0,0,4,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,3,1,0,0,2,0,0,1,0,0,1,0,2,0,1,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
AR-030-96683-1,وسائل التواصل الاجتماعي شهد العالم في القرن السابق تطورات عدة و+ من +ها بدأت وسائل التواصل الاجتماعي في قرن +نا هذا في الانتشار .,1,3,11,6,0,3,0,0,4,4,0,0,1,1,0,9,0,0,2,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,0,0,0,4,4,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
AR-030-96683-2,"و+ بدأت تزيد أهمية +ها يوما بعد يوم و+ بدأ تأثير +ها واضحا على الفرد و+ المجتمع كثيرا , كما أن +ه بدأ ب+ كون +ه شيئا فائق الأهمية في بيوت +نا و+ عصر +نا هذا .",1,7,16,7,3,3,0,0,3,3,0,0,5,1,0,12,0,0,6,0,2,1,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,5,0,0,0,2,3,0,0,5,1,0,2,0,0,0,0,2,0,1,0,0,0,0,0,0,0,5,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0
AR-030-96683-3,لكن هناك تأثيرات سلبية و+ إيجابية ل+ المجتمع و+ الفرد .,1,0,6,3,0,1,0,0,2,1,1,0,3,0,0,3,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
AR-030-96683-4,ك+ ما ذكرت سابقا أن ل+ وسائل التواصل الاجتماعي إيجابيات من +ها : سهولة التواصل بين المجتمع و+ الفرد .,1,3,7,6,1,2,0,0,2,3,0,0,1,0,0,8,0,0,1,0,2,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,1,0,0,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,1,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
